allocationYear,fundId,clusterId,ClusterCBPFCERFId,partnerTypeId,partnerCode,projectList,budget
2018,27,10,10,2,225410.304,10475##9893,1331854.1942
2018,27,11,11,1,197479.0272,9851,804011.52
2018,27,11,11,1,221490.1248,10378,749408.225
2018,36,3,3,1,2433712.2417,9105,495430.5
2018,36,3,3,1,324877.174,9115,492228.23
2018,36,4,4,1,2367781.2858,9641,281606.6554
2018,36,4,4,1,2379247.539,9664,250621.9232
2018,36,4,4,1,2433712.2417,9604,568752.99
2018,36,4,4,1,2589462.181,9632,168984.3
2018,36,4,4,1,977498.0853,9620,567900.85
2018,36,4,4,3,2392624.8344,9662,2305567.2278
2018,36,6,6,1,193015.2622,8982##9647,800000.46
2018,36,6,6,1,2345804.3005,9207,402391.11
2018,36,6,6,1,2688836.3754,9619,400000.0
2018,36,6,6,1,2719413.0506,8985,400000.0
2018,36,6,6,1,611533.504,9618,300001.03
2018,36,6,6,1,978453.6064,9665,300013.07
2018,36,6,6,1,992786.4229,9607,600057.2
2018,36,7,7,1,2367781.2858,8964##9596,133963.708
2018,36,7,7,1,2379247.539,9111,322990.2576
2018,36,7,7,1,2577040.4067,8993##9631,386004.6215
2018,36,7,7,1,2750945.2469,9089##9674,921701.29
2018,36,7,7,1,977498.0853,9621,342143.34
2018,36,7,7,2,1519278.549,9049##9633##9659,503232.22
2018,36,7,7,3,2503465.282,9625,299998.95
2018,36,7,7,3,2537864.0416,9097##9640,1145238.1300000001
2018,36,7,7,3,2554107.9003,9025##9041##9630,2760984.21
2018,36,9,9,1,1446658.9454,9063,748500.75
2018,36,9,9,1,2360137.117,9649,399596.46
2018,36,9,9,1,2367781.2858,8964##9596,1012923.892
2018,36,9,9,1,2379247.539,9111##9664,833946.9576000001
2018,36,9,9,1,2577040.4067,8993##9631,1100384.4985
2018,36,9,9,1,2678325.6433,8961##9719,1176848.17
2018,36,9,9,1,2750945.2469,9093##9671,2285619.79
2018,36,9,9,1,324877.174,9043##9672,762857.62
2018,36,9,9,1,614400.0673,8960##9627,294236.9
2018,36,9,9,1,978453.6064,9064##9682,335891.66000000003
2018,36,9,9,2,1519278.549,8991##8992##9645##9663,913115.8999999999
2018,36,9,9,3,2522575.704,9687,400004.52
2018,36,9,9,3,2554107.9003,9629,307609.49
2018,36,10,10,1,2372558.8913,9096,249984.53
2018,36,10,10,1,2433712.2417,9634,260000.55
2018,36,10,10,1,2567485.1957,9018##9661,625000.0
2018,36,10,10,1,2750945.2469,9679,369687.17
2018,36,10,10,3,2392624.8344,9662,1272037.0912
2018,36,10,10,3,2513020.493,9616,1196699.66
2018,36,11,11,1,2356315.0326,9673,250149.7
2018,36,11,11,1,2360137.117,8980,722283.02
2018,36,11,11,1,2367781.2858,9641,293100.8046
2018,36,11,11,1,2379247.539,9111##9664,721427.1116
2018,36,11,11,1,2433712.2417,9098##9635,1361266.24
2018,36,11,11,1,2455689.227,9656,550000.01
2018,36,11,11,1,2567485.1957,9019,775059.82
2018,36,11,11,1,2589462.181,9632,253476.45
2018,36,11,11,1,2658259.7002,9100##9668,305218.3
2018,36,11,11,1,2678325.6433,8962##9667,454307.91000000003
2018,36,11,11,1,2750945.2469,9090##9670,1299946.9300000002
2018,36,11,11,1,614400.0673,9628##9637,706744.0700000001
2018,36,11,11,1,977498.0853,9622,599761.79
2018,36,11,11,1,978453.6064,9651,400000.08
2018,36,11,11,3,2392624.8344,9662,397511.591
2018,49,1,1,1,2512858.68,8011,211624.07
2018,49,1,1,1,4320353.52,8413##8250,598474.2521
2018,49,1,1,1,5122704.888,8442,160800.0
2018,49,1,1,3,4419104.4576,8429,150000.0
2018,49,2,2,1,4546069.9488,8200,133999.31
2018,49,2,2,1,4898751.8688,8554,229999.28
2018,49,2,2,1,5179133.9952,8582,0.0
2018,49,2,2,2,2362968.864,8447,134000.38
2018,49,3,3,1,1581778.4112,8483,199500.0
2018,49,3,3,1,4403233.7712,8431,254702.69
2018,49,3,3,1,4494931.0704,8500,324999.66
2018,49,3,3,1,4583101.5504,8382,100594.98
2018,49,3,3,1,4780603.4256,8516,301871.4
2018,49,3,3,1,5080383.0576,8183,662266.87
2018,49,3,3,2,1539456.5808,8486,193588.5
2018,49,3,3,2,2518148.9088,8098,119428.05
2018,49,4,4,1,4320353.52,8250,247534.9954
2018,49,4,4,1,4468479.9264,8268,190000.01
2018,49,4,4,1,4494931.0704,8437,299999.86
2018,49,4,4,1,4740045.0048,8364,550000.0
2018,49,4,4,1,4780603.4256,8380,491521.62
2018,49,4,4,1,5075092.8288,8325,483928.9
2018,49,4,4,3,4419104.4576,8416,1700000.0
2018,49,4,4,3,5092726.9248,8576,394894.2
2018,49,4,4,4,4831742.304,8377,499960.32
2018,49,6,6,1,5060985.552,8466,499262.0
2018,49,6,6,1,5113887.84,8430,570618.05
2018,49,6,6,1,5179133.9952,8582,565320.59
2018,49,7,7,1,199265.2848,8570,225332.07
2018,49,7,7,1,2378839.5504,8438,156592.36
2018,49,7,7,1,2682146.0016,8532,150165.94
2018,49,7,7,1,278618.7168,8421,150037.88
2018,49,7,7,1,4403233.7712,8436,151625.85
2018,49,7,7,1,4468479.9264,7986,200000.0
2018,49,7,7,1,4546069.9488,8180,199999.93
2018,49,7,7,1,4916385.9648,8334,142500.0
2018,49,7,7,1,5113887.84,8251,125020.46
2018,49,7,7,2,1576488.1824,8369,159996.99
2018,49,7,7,2,1772226.648,8508,239996.72
2018,49,7,7,2,2419397.9712,8482,100069.61
2018,49,7,7,2,2565760.968,8567,225305.62
2018,49,7,7,3,4419104.4576,8419,400000.03
2018,49,7,7,3,4625423.3808,8007,758203.09
2018,49,7,7,3,4662454.9824,8581,359569.49
2018,49,7,7,3,4722410.9088,8553,1069777.33
2018,49,7,7,4,4831742.304,8213,329739.87
2018,49,8,8,3,4703013.4032,8468,858970.8
2018,49,10,10,1,1581778.4112,8483,150500.0
2018,49,10,10,1,4403233.7712,8441,262513.8
2018,49,10,10,1,4583101.5504,8382,301784.94
2018,49,10,10,1,4740045.0048,8400,1268479.81
2018,49,10,10,1,4775313.1968,8402,300000.0
2018,49,10,10,1,4863483.6768,8358,262500.0
2018,49,10,10,1,4889934.8208,8446,299485.2
2018,49,10,10,1,4916385.9648,8334,47500.0
2018,49,10,10,1,5080383.0576,7992,497178.87
2018,49,10,10,1,5113887.84,8281,150921.25
2018,49,10,10,1,5122704.888,8440,200000.0
2018,49,10,10,1,5179133.9952,8584,597223.18
2018,49,10,10,2,1537693.1712,8585,200000.12
2018,49,10,10,2,1576488.1824,8484,320454.3
2018,49,10,10,2,1587068.64,8578,99028.5
2018,49,10,10,2,1997943.0768,8427,126859.74
2018,49,10,10,2,2012050.3536,8420,272946.82
2018,49,10,10,2,2530492.776,8024,163763.5
2018,49,11,11,1,1567671.1344,8597,383434.5
2018,49,11,11,1,4320353.52,8424,497357.95
2018,49,11,11,1,4494931.0704,8464,499999.99
2018,49,11,11,1,4570757.6832,8471,358000.0
2018,49,11,11,1,4740045.0048,8363,599964.66
2018,49,11,11,1,4898751.8688,8412,395469.0
2018,49,11,11,1,4916385.9648,8341,400000.0
2018,49,11,11,1,5122704.888,8450,349999.14
2018,49,11,11,2,2549890.2816,8439,239856.55
2018,49,11,11,2,3066569.2944,8066,265381.4
2018,49,11,11,3,4662454.9824,8574,800089.29
2018,49,11,11,3,5092726.9248,8586,249663.1
2018,49,11,11,4,4831742.304,8379,299976.64
2018,49,12,12,1,4320353.52,8413,304858.7825
2018,49,12,12,1,5131521.936,8543,711521.21
2018,49,12,12,3,4678325.6688,8277,1364998.99
2018,49,13,13,1,225716.4288,8513,1199641.63
2018,49,13,13,1,2375312.7312,8308,500000.0
2018,49,13,13,1,4761205.92,8397,1904999.86
2018,49,13,13,2,2518148.9088,8235,295210.0
2018,49,13,13,3,4625423.3808,8248,272999.8
2018,49,13,13,3,4662454.9824,8575,273000.0
2018,51,4,4,1,1571642.112,10658,400000.02
2018,51,4,4,1,1816361.472,10662,392473.82
2018,51,4,4,1,2668347.392,10660,399635.58
2018,51,4,4,1,4520963.584,10758,399937.77
2018,51,4,4,1,4618851.328,8967,108000.0
2018,51,4,4,1,5135481.088,10646,400000.0
2018,51,4,4,1,5200739.584,10774,300000.0
2018,51,4,4,2,1210907.648,10720,199957.27
2018,51,4,4,2,3172288.0,10814,384659.7
2018,51,4,4,2,3181351.68,9005,110483.52
2018,51,6,6,2,3181351.68,9005,55241.76
2018,51,7,7,1,4577158.4,9088,313000.34
2018,51,7,7,1,4591660.288,8970##10675,792967.79
2018,51,7,7,1,5184424.96,10671,400000.0
2018,51,7,7,2,1577080.32,9036##10768,798799.51
2018,51,7,7,4,4968709.376,9102,397740.08
2018,51,10,10,1,4618851.328,8967,162000.0
2018,51,10,10,1,4865383.424,8976,306001.81
2018,51,10,10,1,5262372.608,9138,249999.94
2018,51,10,10,1,764974.592,8986,370998.21
2018,51,10,10,2,1459252.48,10748,319419.4
2018,51,10,10,2,1653215.232,8971,399959.38
2018,51,11,11,1,755910.912,9152,400000.0
2018,51,11,11,1,777663.744,9110,400000.0
2018,51,11,11,2,3181351.68,9005,55241.76
2018,55,4,4,1,138896.4267,10851##8889,811972.73
2018,55,4,4,1,4929965.7625,10919,340662.06
2018,55,4,4,2,673904.8851,10914##8942,340976.36
2018,55,7,7,1,138896.4267,8889,0.0
2018,55,7,7,1,2592733.2984,8918,383809.0
2018,55,7,7,1,4415534.5525,10897,559868.51
2018,55,7,7,1,692767.3628,10845,131279.05
2018,55,7,7,1,92597.6178,8928,63560.688
2018,55,7,7,2,2304651.8208,10918##8940,594494.83
2018,55,7,7,2,2609881.0054,10878,407215.536
2018,55,7,7,2,663616.2609,8920,847494.59
2018,55,7,7,2,668760.573,10923,193463.6328
2018,55,10,10,1,116604.4076,10920##8938,415539.76
2018,55,10,10,1,2762495.5977,8948,588378.02
2018,55,10,10,1,4214906.3806,8930,200090.0
2018,55,10,10,1,680763.9679,8903,296702.44
2018,55,10,10,1,92597.6178,8928,254242.752
2018,55,10,10,2,1407826.7447,8934,287241.5
2018,55,10,10,2,1421544.9103,8954,225623.84
2018,55,10,10,2,2304651.8208,10921##8949,811923.53
2018,55,10,10,2,2609881.0054,10878##8906,488309.28400000004
2018,55,10,10,2,656757.1781,8841,370153.06
2018,55,10,10,2,668760.573,10923,343935.3472
2018,55,10,10,2,673904.8851,10914,110831.94
2018,67,1,1,2,600344.9361,9688,47999.9964
2018,67,3,3,1,1139116.0326,9991,295077.56
2018,67,3,3,1,3019486.365,11299,227432.77
2018,67,3,3,1,3079876.0923,11300,49808.71
2018,67,3,3,1,3211312.5576,11217,204227.03
2018,67,3,3,2,600344.9361,9688,131999.9901
2018,67,3,3,2,638236.5297,9894,144779.9976
2018,67,4,4,1,3019486.365,9642,266739.54
2018,67,4,4,1,3064482.6324,11323,18000.0207
2018,67,4,4,1,3079876.0923,11300,24904.355
2018,67,4,4,1,3213680.7822,11254,106029.39
2018,67,4,4,2,509168.289,9623##11208,1251361.3599999999
2018,67,4,4,2,600344.9361,9688,263999.9802
2018,67,4,4,2,603897.273,11249,166096.635
2018,67,4,4,2,638236.5297,9894##11313,284342.7
2018,67,6,6,1,3064482.6324,11323,62000.0713
2018,67,6,6,1,3079876.0923,11300,74713.065
2018,67,6,6,1,3211312.5576,11218,272066.6916
2018,67,6,6,1,762568.3212,11228,269060.652
2018,67,6,6,2,600344.9361,9688,431999.9676
2018,67,6,6,2,638236.5297,9894##11313,419999.3312
2018,67,6,6,3,586135.5885,9762,599203.42
2018,67,7,7,1,1336862.7867,11223,168541.2975
2018,67,7,7,1,1546450.6638,9701##11220,431623.67000000004
2018,67,7,7,1,2974490.0976,9775,400000.0
2018,67,7,7,1,3053825.6217,11236,74347.656
2018,67,7,7,1,3079876.0923,11300,37356.5325
2018,67,7,7,2,600344.9361,9688,191999.9856
2018,67,7,7,3,2962648.9746,9652,205000.07
2018,67,7,7,3,3100006.0014,9706##11309,437904.016
2018,67,9,9,1,1336862.7867,11223,56180.4325
2018,67,9,9,1,1959705.8565,9906,209931.67
2018,67,9,9,1,3079876.0923,11300,24904.355
2018,67,9,9,1,3211312.5576,11218,65955.5616
2018,67,9,9,1,3302489.2047,11305,208032.876
2018,67,9,9,2,600344.9361,9688,23999.9982
2018,67,9,9,2,638236.5297,9894##11313,81944.6928
2018,67,10,10,1,2974490.0976,9775,100000.0
2018,67,10,10,1,3053825.6217,11236,173477.864
2018,67,10,10,1,3079876.0923,11300,37356.5325
2018,67,10,10,1,3179341.5255,10180##10181,635738.3
2018,67,10,10,1,3211312.5576,11218,211607.4268
2018,67,10,10,1,563637.4548,9757,292695.94
2018,67,10,10,1,762568.3212,11228,209269.396
2018,67,10,10,2,600344.9361,9688,35999.9973
2018,67,10,10,3,3100006.0014,9706##11309,109476.004
2018,67,11,11,1,3064482.6324,10055##10067##11323,582548.958
2018,67,11,11,1,3179341.5255,11306,246447.29
2018,67,11,11,1,3302489.2047,11305,138688.584
2018,67,11,11,1,605081.3853,9753,213363.63
2018,67,11,11,1,762568.3212,11228,269060.652
2018,67,11,11,2,600344.9361,9688,71999.9946
2018,67,11,11,2,603897.273,11249,166096.635
2018,67,11,11,2,638236.5297,9894,96519.9984
2018,72,1,1,1,4693625.3925,10832,300000.315
2018,72,1,1,1,4779729.405,10864,299999.46
2018,72,1,1,3,4800777.0525,10841,440000.0
2018,72,3,3,1,5198768.9325,10740,449999.3
2018,72,3,3,2,3095917.605,10751,168460.33
2018,72,3,3,2,3210722.955,10709,219153.12
2018,72,3,3,3,5062915.935,10875,680500.61
2018,72,4,4,1,4693625.3925,10832,300000.315
2018,72,4,4,2,3109311.5625,10796,200000.0
2018,72,4,4,3,4800777.0525,10841,660000.0
2018,72,4,4,3,5039954.865,10865,699451.55
2018,72,6,6,2,3210722.955,10710,300003.93
2018,72,6,6,2,3220290.0675,10867,347228.06
2018,72,6,6,2,3256645.095,10804,452399.8596
2018,72,7,7,1,4779729.405,10842,299999.76
2018,72,7,7,2,3040428.3525,10749,350028.04
2018,72,7,7,3,5062915.935,10872,500000.0
2018,72,7,7,3,5126058.8775,10754,998073.57
2018,72,8,8,3,5106924.6525,10857,2199947.53
2018,72,9,9,1,5198768.9325,10794,600000.0
2018,72,9,9,2,3220290.0675,10844,196220.85
2018,72,9,9,3,5062915.935,10866,645770.4
2018,72,9,9,3,5126058.8775,10786,396835.05
2018,72,10,10,1,3201155.8425,10726,351395.28
2018,72,10,10,1,4863919.995,10852,300041.80588
2018,72,10,10,1,5156673.6375,10741,300000.2
2018,72,10,10,1,5198768.9325,10799,413366.44
2018,72,10,10,2,3044255.1975,10713,262324.38
2018,72,10,10,2,3099744.45,10763,199998.19
2018,72,10,10,3,5039954.865,10870,397515.1
2018,72,11,11,1,3049995.465,10729,200000.0
2018,72,11,11,1,4863919.995,10852,410957.73412
2018,72,11,11,1,5635029.2625,10840,299999.86
2018,72,11,11,2,3210722.955,10711,99947.07
2018,72,11,11,2,3216463.2225,10833,69997.7
2018,72,11,11,2,3256645.095,10804,127599.9604
2018,72,11,11,3,4800777.0525,10817,389644.78
2018,72,11,11,3,5062915.935,10752,498936.51
2018,73,3,3,1,1840031.385,10680,340635.76
2018,73,3,3,3,4032799.077,10778,244558.23
2018,73,4,4,1,3736561.659,9139,307971.16
2018,73,4,4,1,4200768.747,9034,322444.5
2018,73,4,4,1,4272537.606,10747,300000.0
2018,73,4,4,1,4281699.588,9184,250705.62
2018,73,4,4,1,765025.497,9031,299999.99
2018,73,4,4,2,668824.686,9030,282532.86
2018,73,6,6,1,3764047.605,10653,872714.26
2018,73,6,6,1,4353468.447,10721,400000.05
2018,73,6,6,1,765025.497,10701,300000.0
2018,73,6,6,2,693256.638,10764,567463.64
2018,73,6,6,2,711580.602,10737,299907.49
2018,73,6,6,2,722269.581,10757,264897.76
2018,73,7,7,1,4295442.561,10762,721996.37
2018,73,7,7,2,2637123.819,10652,248677.06
2018,73,7,7,2,2638650.816,10807,240429.73
2018,73,7,7,2,702418.62,10725,337692.0
2018,73,10,10,1,4287807.576,10777,284923.47
2018,73,10,10,1,4434399.288,9079,250001.86
2018,73,10,10,1,720742.584,9156,199997.95
2018,73,10,10,2,1203273.636,9094,250009.76
2018,73,10,10,2,684094.656,9159,199714.43
2018,73,11,11,1,4272537.606,9134##10793,813779.99
2018,73,11,11,1,4281699.588,8994##10724,655807.7
2018,73,11,11,1,4353468.447,10722,383338.72
2018,73,11,11,2,670351.683,9067##10714,992820.9
2018,73,11,11,2,711580.602,8999,300823.11
2018,73,11,11,3,4032799.077,10769,793946.9
2018,74,4,4,2,770269.626,7849,349988.78
2018,74,4,4,2,837622.296,7783,299954.56
2018,74,7,7,2,674751.294,7853,499997.23
2018,74,7,7,2,702916.956,7918,499999.29
2018,74,7,7,2,726184.242,7832,499945.73
2018,74,11,11,1,1350727.182,7754,700000.0
2018,74,11,11,1,701692.362,7812,500000.45
2018,74,11,11,1,892729.026,7868,385649.4
2018,74,11,11,2,1323786.114,7969,299995.9
2018,74,11,11,2,650259.414,7962,697586.14
2018,74,11,11,2,679649.67,7995,500000.66
2018,80,2,2,1,13463.58,8368,520000.0
2018,80,2,2,1,3417.678,8697,431998.48
2018,80,2,2,2,35523.138,8208,150000.09
2018,80,2,2,3,13877.844,8714,150000.54
2018,80,3,3,1,16259.862,7838,305656.716
2018,80,3,3,1,3417.678,8219,336078.28
2018,80,3,3,1,35212.44,8053,277112.92
2018,80,3,3,2,23716.614,7803,203727.95
2018,80,3,3,2,34383.912,8012,200020.24
2018,80,4,4,3,6835.356,7858,204001.06
2018,80,6,6,1,10149.468,7820##8381##10908,2300285.63064
2018,80,6,6,1,13463.58,7865,300000.0
2018,80,6,6,1,16052.73,10888,1023015.58
2018,80,6,6,1,16259.862,8168,218829.426
2018,80,6,6,1,20920.332,10896,998455.115
2018,80,6,6,1,3106.98,7830##10892,1140000.2140000002
2018,80,6,6,1,31069.8,8037,250000.06
2018,80,6,6,1,5178.3,8803,400000.0
2018,80,6,6,1,6524.658,10933,1112500.125
2018,80,6,6,1,9942.336,10938,838307.4113
2018,80,6,6,3,4349.772,8022,500000.0
2018,80,7,7,1,10149.468,10908,332231.2815
2018,80,7,7,1,11806.524,7718,149011.071
2018,80,7,7,1,1242.792,7825,160665.582
2018,80,7,7,1,15845.598,7798,441399.2895
2018,80,7,7,1,16052.73,10888,306904.674
2018,80,7,7,1,20920.332,10896,299536.5345
2018,80,7,7,1,3106.98,10892,600750.0702
2018,80,7,7,1,31484.064,7785##8561,1274999.88
2018,80,7,7,1,35212.44,8327,209882.97
2018,80,7,7,1,3624.81,7734,314852.62
2018,80,7,7,1,5178.3,7855,266117.304
2018,80,7,7,1,6524.658,7834##7861##10933,706837.306
2018,80,7,7,1,9942.336,10938,249708.5906
2018,80,7,7,2,34487.478,7846,374811.905
2018,80,7,7,3,15638.466,7862,546668.796
2018,80,9,9,1,10149.468,10908,332231.2815
2018,80,9,9,1,1242.792,7825,107110.388
2018,80,9,9,1,15845.598,7798,237676.5405
2018,80,9,9,1,16052.73,10888,306904.674
2018,80,9,9,1,20920.332,10896,299536.5345
2018,80,9,9,1,3106.98,10892,422750.0494
2018,80,9,9,1,31484.064,8561,874999.73
2018,80,9,9,1,5178.3,7855,177411.536
2018,80,9,9,1,6524.658,7834##7861##10933,510663.38899999997
2018,80,9,9,1,9942.336,10938,178363.279
2018,80,9,9,2,36455.232,8055,237807.5
2018,80,9,9,3,14809.938,8225,1299981.09
2018,80,9,9,3,15638.466,7862,96470.964
2018,80,10,10,1,11806.524,7907,173196.03
2018,80,10,10,1,16259.862,7838##8168,349657.428
2018,80,10,10,2,34487.478,7846##8884,351721.30500000005
2018,80,10,10,2,9320.94,8186,179995.4
2018,80,11,11,1,10149.468,8381##10908,1499905.63636
2018,80,11,11,1,11806.524,7718,347692.499
2018,80,11,11,1,1242.792,7822,297955.78
2018,80,11,11,1,13463.58,7824,400000.11
2018,80,11,11,1,15845.598,7807,334914.39
2018,80,11,11,1,16052.73,10888,409206.232
2018,80,11,11,1,20920.332,10896,399382.046
2018,80,11,11,1,3106.98,7796##10892,711500.0364
2018,80,11,11,1,31069.8,8038,350000.02
2018,80,11,11,1,35212.44,8327,209882.97
2018,80,11,11,1,3624.81,7734,314852.62
2018,80,11,11,1,5178.3,7856,256470.86
2018,80,11,11,1,6524.658,10933,445000.05
2018,80,11,11,1,9942.336,7951##10938,767253.5091
2018,80,11,11,3,6835.356,7858,306001.59
2018,80,12,12,3,6835.356,10873,500000.3
2018,80,13,13,1,1242.792,7823,680034.47
2018,80,13,13,1,13774.278,7805,679948.01
2018,80,13,13,1,16052.73,7775,499999.48
2018,80,13,13,1,35212.44,7743,494000.07
2018,80,13,13,1,3624.81,7791,559999.92
2018,80,13,13,1,621.396,7726,699964.37
2018,80,13,13,1,7249.62,8199,330000.76
2018,80,13,13,2,23716.614,7723,306838.59
2018,80,13,13,2,32001.894,8217,249883.43
2018,87,1,1,1,14676.0222,8629##8671##11119##11193,821034.806
2018,87,1,1,1,1555.0752,11160,225000.0
2018,87,1,1,1,485.961,8673##8505##11158,659715.8219999999
2018,87,1,1,2,5248.3788,11050,250001.755
2018,87,1,1,2,78336.9132,8682,44994.8457
2018,87,1,1,2,80377.9494,8658,69989.642
2018,87,3,3,1,11954.6406,11084,425000.0
2018,87,3,3,1,1555.0752,8625,400000.0
2018,87,3,3,1,1749.4596,8577,396823.46
2018,87,3,3,1,291.5766,11031,424108.92
2018,87,3,3,1,3693.3036,11206,270000.0
2018,87,3,3,1,874.7298,8512,349820.77
2018,87,3,3,2,7483.7994,8496,99996.904
2018,87,3,3,2,77948.1444,8641,310018.59
2018,87,3,3,2,78531.2976,8624##11076,479363.21708
2018,87,3,3,2,79406.0274,8758##10992,366628.29000000004
2018,87,3,3,2,80475.1416,8703,139998.69
2018,87,4,4,1,14676.0222,8671##11193,706000.0108
2018,87,4,4,1,1555.0752,8506##11160,875000.0
2018,87,4,4,1,485.961,8505,293542.752
2018,87,4,4,2,5248.3788,11050,250001.755
2018,87,4,4,2,78336.9132,8681##8682##11010,1289673.5633999999
2018,87,4,4,2,78531.2976,8653##11086,848320.9299999999
2018,87,4,4,2,80377.9494,8658,139979.284
2018,87,6,6,1,1555.0752,8529,500000.0
2018,87,6,6,1,16522.674,11204,700000.74
2018,87,6,6,1,388.7688,8465,389993.6
2018,87,6,6,1,485.961,8618##11059,854072.3300000001
2018,87,6,6,1,64924.3896,8612,586680.0
2018,87,6,6,1,82224.6012,11151,244702.05
2018,87,6,6,2,3596.1114,8694,376472.35
2018,87,6,6,2,7483.7994,8496##11017,649842.514
2018,87,6,6,2,78531.2976,8624,131561.99392
2018,87,6,6,2,79406.0274,8758##10991,696644.9
2018,87,6,6,2,81641.448,8596##11039,889611.48
2018,87,7,7,1,13898.4846,8649,400000.0
2018,87,7,7,1,3693.3036,11211,480000.116
2018,87,7,7,1,874.7298,8654##8628##11156,852879.33
2018,87,7,7,2,10399.5654,8619,120000.093
2018,87,7,7,2,14578.83,8538,169995.988
2018,87,7,7,2,23714.8968,8455,149204.201421
2018,87,7,7,2,27699.777,8539,180000.0
2018,87,7,7,2,29157.66,8470,363167.95
2018,87,7,7,2,33239.7324,8750,104691.1005
2018,87,7,7,2,34503.231,8748##11111,635396.77
2018,87,7,7,2,38002.1502,8738,382580.2893
2018,87,7,7,2,7483.7994,8496,99996.904
2018,87,7,7,2,78531.2976,8624##11080,175521.5591
2018,87,7,7,2,79308.8352,11058,99942.048
2018,87,7,7,2,79406.0274,8758,96653.1
2018,87,7,7,2,79600.4118,11185,148389.595
2018,87,7,7,2,79989.1806,11025,128000.0
2018,87,7,7,2,81544.2558,8493##11162##11079,408533.38300000003
2018,87,7,7,2,83002.1388,11139,281245.22
2018,87,8,8,3,2429.805,8898##11149,1100000.03
2018,87,9,9,1,3693.3036,8759##11211,1060742.7914999998
2018,87,9,9,1,874.7298,8628##11156,287430.774
2018,87,9,9,2,10399.5654,8619,120000.093
2018,87,9,9,2,10496.7576,8503##11057,463970.37
2018,87,9,9,2,14578.83,8538,164996.106
2018,87,9,9,2,19535.6322,8749,240476.89
2018,87,9,9,2,23714.8968,8455,149248.967158
2018,87,9,9,2,27699.777,8539,180000.0
2018,87,9,9,2,29157.66,8472,335774.56
2018,87,9,9,2,33239.7324,8750,104691.1005
2018,87,9,9,2,38002.1502,8738,288613.2007
2018,87,9,9,2,7483.7994,8496,99996.904
2018,87,9,9,2,78239.721,8723,476590.84
2018,87,9,9,2,78531.2976,8624##11080,157270.2488
2018,87,9,9,2,79308.8352,11058,74956.536
2018,87,9,9,2,79406.0274,8758,96653.1
2018,87,9,9,2,79600.4118,11185,89033.757
2018,87,9,9,2,79989.1806,11025,128000.0
2018,87,9,9,2,81544.2558,8493##11079,195381.251
2018,87,9,9,4,77850.9522,11013,147477.03
2018,87,10,10,1,1555.0752,11146,500000.01
2018,87,10,10,1,3693.3036,11206,180000.0
2018,87,10,10,1,485.961,8505##8609##11154,609671.244
2018,87,10,10,2,10496.7576,8651##8676##11008,766127.49
2018,87,10,10,2,23714.8968,11027,224980.2225
2018,87,10,10,2,27699.777,8477,300000.0
2018,87,10,10,2,29157.66,8672,200010.82
2018,87,10,10,2,5248.3788,8533,300000.18
2018,87,10,10,2,78336.9132,8682,54993.7003
2018,87,10,10,2,79406.0274,10992,179983.46
2018,87,10,10,2,80377.9494,8658,279958.568
2018,87,11,11,1,14676.0222,8671##11193,873000.0132
2018,87,11,11,1,3693.3036,8692##11211##11210,1516926.4625
2018,87,11,11,1,485.961,8505##11154,669551.652
2018,87,11,11,1,78628.4898,8766,483070.01
2018,87,11,11,1,80863.9104,11130,499619.21
2018,87,11,11,1,874.7298,8628##11156,191620.516
2018,87,11,11,2,10399.5654,8619##8711,710005.1640000001
